alpha,beta,gamma,lambda_max,lambda_scale,utility,ulb,uub,exploitability,exploitation,status,iter,time
4,8,4,1000,8,-0.40706721173131505,-0.4127780809358902,-0.40666817660580673,0.12239612501924621,0.014920049535762423,false,7782,1200.603649204
8,-8,4,2000,8,-0.4290644512050206,-0.4127220783829946,-0.4286769279307074,0.011719287857056008,-0.038437051644543696,false,7985,1200.629865619
1,-8,8,2000,4,-0.40890529529594916,-0.41251827736604524,-0.4084576922528183,0.03235786047445754,0.009952259562403098,false,7955,1200.579837373
1,-8,0,2000,8,-0.4411450063455871,-0.41223219158519436,-0.44073673021303444,0.024888191185813806,-0.06890653629302822,false,7882,1200.734779313
1,8,8,1000,8,-0.4067770301841485,-0.4123351810399237,-0.4063558690722507,0.12994066352020278,0.014660691180470187,false,8136,1200.605983174
4,-8,0,1000,8,-0.41026232827275455,-0.41257330961150357,-0.4098875945626052,0.03537098843119313,0.006582649589568852,false,8000,1200.523440284
8,8,4,2000,1,-0.406377613337173,-0.4121886799325422,-0.40588994297024156,0.08604403528942774,0.015298650616594649,false,7971,1200.495225728
4,1,4,2000,8,-0.4388096388527944,-0.4122429403018279,-0.4384267803194148,0.01663941352931051,-0.06333501105147753,false,8020,1200.640498833
8,1,8,1000,8,-0.4065012940675259,-0.41266625698342724,-0.4060448019328309,0.03508319545695001,0.016139908700549262,false,7765,1200.568138375
4,-8,0,1000,8,-0.41066089581557497,-0.4124743711899084,-0.41026490265308657,0.03842278513883399,0.005471135765256547,false,7940,1200.566913707
8,1,4,1000,1,-0.40652279585521767,-0.41225532006050375,-0.40602505519333476,0.04590535145968042,0.015050318677882448,false,8183,1200.65351241
8,8,4,10,4,-0.4087051026622376,-0.41259252036799465,-0.40829895217727596,0.029101724185657766,0.010525912382046327,false,8238,1200.567390355
8,8,0,2000,1,-0.4093611318542933,-0.41220391015390184,-0.40893389664529023,0.0967571881572475,0.008004238173055891,false,8125,1200.593437623
8,-8,0,1000,1,-0.4108376836871589,-0.4121476355430751,-0.41040266830193467,0.05692726947988743,0.0043485153256975495,false,7883,1200.412545715
1,1,8,2000,4,-0.4059565757418878,-0.4120305780045599,-0.40554643900393283,0.05417517275694024,0.0159136406509146,false,7988,1200.555633879
1,8,8,2000,8,-0.44171462287852525,-0.4122819822097359,-0.4412731131602117,0.018861104806162293,-0.0700912045460237,false,8118,1200.575238816
8,-8,4,1000,1,-0.40823424334042807,-0.4125192847688943,-0.4078186139930414,0.04362328230909299,0.011526005994675381,false,7906,1200.56291373
4,8,8,2000,1,-0.40728429014492806,-0.4125337064674708,-0.4068509475741635,0.13081714750848786,0.013819982114938942,false,7949,1200.531510853
8,-8,0,2000,1,-0.41109496646885213,-0.41221193403020745,-0.41066919356745984,0.059400559539486114,0.003958799057964326,false,7786,1200.615741919
4,1,4,10,8,-0.40868608355653346,-0.41235423508445274,-0.4082779951168901,0.020149122144886854,0.010156843625701973,false,8043,1200.615963615
1,8,0,1000,4,-0.40929226180901923,-0.41208004383477786,-0.4088687106925229,0.13733077319546452,0.007770977171388482,false,7633,1200.478074231
8,-8,0,2000,1,-0.4115975034241488,-0.41287586361795986,-0.41119190132105765,0.0577442879650035,0.004205248560546467,false,7830,1200.540668964
1,-8,0,1000,4,-0.41231322315208885,-0.41202285032583724,-0.4119069759411311,0.04086628627754391,0.0004925733974313722,false,7829,1200.545549569
1,1,8,1000,8,-0.4061281922516698,-0.4123452059847486,-0.4057489935488177,0.07339529464108153,0.016277781291042508,false,7848,1200.474280349
8,-8,8,10,8,-0.41024112649878686,-0.41215170119216016,-0.4098747312288384,0.02017191934397774,0.0057369489303396625,false,7839,1200.546428965
1,8,4,1000,1,-0.40726301700498974,-0.4126371265004136,-0.40680476987086917,0.1382061941429443,0.014148862296877798,false,8000,1200.208124022
1,-8,8,2000,1,-0.4089372909755528,-0.4123633798676413,-0.4085326571366973,0.03664350838273844,0.009331039218279134,false,7701,1200.626759817
8,1,4,2000,8,-0.4339613911181628,-0.41263335481043123,-0.43357463826546977,0.013684222155619189,-0.05053279001789238,false,7825,1200.640264821
4,-8,0,10,1,-0.41341411731773153,-0.41254100180610415,-0.413067547602351,0.03029372744817763,-0.0009836185039284458,false,7993,1200.685969988
8,8,4,10,4,-0.40878812574479784,-0.4122495961032341,-0.4083887861460392,0.026399099084897563,0.009456704171438438,false,8027,1200.58420397
1,1,0,10,8,-0.4110775666977345,-0.412244502696491,-0.41073434192218233,0.021319842203304195,0.0038914384481111616,false,8285,1200.774553282
1,8,4,2000,1,-0.40687550044652926,-0.412601855764268,-0.40643230374458705,0.11714240340266635,0.014971703079558939,false,7808,1200.585570277
1,1,0,1000,4,-0.4093089758796592,-0.41250180134662245,-0.4089423473523239,0.05556922830404495,0.008785220863851544,false,7928,1200.663400478
4,8,4,10,1,-0.4085752986581286,-0.412406765037448,-0.40816106064315427,0.028004609360159135,0.01046371576953105,false,8238,1200.635282811
8,-8,8,2000,4,-0.40740265023838684,-0.4122193711123526,-0.4069785577143805,0.03419197327764405,0.012829850791153225,false,7625,1200.531821638
8,1,4,10,1,-0.40865428563217665,-0.41227763220302643,-0.4082642972880271,0.021809168951850266,0.009884960146340983,false,8159,1200.500624444
1,8,4,2000,8,-0.4392736338345531,-0.4127100757493828,-0.43889679135631837,0.017314095781905656,-0.06334454093171049,false,7815,1200.595787195
8,1,8,2000,4,-0.4061768155911453,-0.4122710959069419,-0.4057779779172465,0.03686612306478181,0.0157974878794056,false,7404,1200.652536535
4,-8,0,2000,8,-0.44162644706598375,-0.4120763113889781,-0.44123677657628296,0.023197074118090483,-0.07061754764465497,false,7735,1200.509467666
1,8,0,2000,8,-0.44080869085402635,-0.4122826596667586,-0.44032800930370863,0.02046165110609519,-0.06800005605171526,false,7801,1200.577016493
4,8,8,1000,1,-0.40731399406154867,-0.4127184806347251,-0.4068528783997848,0.11536468409313444,0.0142477745077966,false,7800,1200.472619679
4,-8,0,2000,1,-0.40990433989027764,-0.4122808907160628,-0.4095012575935461,0.03889303019638671,0.006845634945485858,false,7716,1200.602924996
4,1,4,10,1,-0.40908819072808,-0.4125129823562048,-0.4087213627597432,0.020854260733131406,0.00938649150049671,false,7868,1200.572608841
8,8,8,2000,4,-0.4066257941557002,-0.4123640314695896,-0.40621171305166165,0.08786738071624342,0.014900321235484152,false,7562,1200.430504351
4,8,0,2000,8,-0.4432265997014352,-0.4118302553187533,-0.4428149065788082,0.022319517221648964,-0.0749770501082711,false,7454,1200.613526598
8,8,0,2000,4,-0.40957900032148686,-0.4125696609954276,-0.40911691158692426,0.08519400339929838,0.008359553155308208,false,7444,1200.451714945
1,1,8,10,8,-0.4091736040994963,-0.41226443094030946,-0.4087665350215899,0.015169498166196813,0.00857454897168795,false,8117,1200.471654889
8,8,8,1000,4,-0.4065956677543933,-0.41223369478838245,-0.40618067208045444,0.10100517738265472,0.01465955590690207,false,7976,1200.49012548
1,1,8,10,8,-0.40843796244790054,-0.4120308319941385,-0.408044762369001,0.01852377760166773,0.009855928664995593,false,8292,1200.466482385
1,-8,0,2000,8,-0.4403830916864843,-0.41246924768315435,-0.4399380747713946,0.025201000456001033,-0.06645811408380121,false,8066,1200.531992426
1,-8,8,10,1,-0.4121756747559048,-0.4124304489611888,-0.41178974056539186,0.02360083193022589,0.0016949499509565432,false,7955,1200.515773695
8,8,4,10,8,-0.4084188791661024,-0.4121599267079295,-0.40804804182654103,0.026256818623998115,0.010176698356574379,false,8161,1200.60591297
4,1,8,1000,1,-0.4062634526425714,-0.41263699160026684,-0.4058201659806404,0.03373423225226875,0.01657483832414923,false,8002,1200.636580145
1,8,4,1000,8,-0.40672197350509526,-0.4125435538272261,-0.4063056818450318,0.11976069953957252,0.01525262850176257,false,8189,1200.571698654
4,8,0,2000,4,-0.40965902984249497,-0.41214191510617215,-0.40919701925283514,0.14092426808511033,0.007334099903860584,false,8152,1200.72648787
8,8,4,1000,4,-0.40679407372467186,-0.41234692197802797,-0.40636982737702326,0.08087656644462078,0.014584642832563667,false,8020,1200.614083302
8,8,8,2000,8,-0.43227706742056937,-0.412621048765187,-0.4318833983145725,0.012563450832549028,-0.046457880091266925,false,8004,1200.846917846
4,1,8,2000,4,-0.4061958577976055,-0.41231409677099307,-0.4057810724714452,0.027260120104253188,0.015831684103747516,false,8201,1200.721448794
1,-8,0,2000,1,-0.4123326218750145,-0.4120619840410022,-0.41187168575012806,0.039515176567612255,0.000590368624270327,false,8192,1200.5867621
8,1,0,1000,8,-0.40941139996890924,-0.4128760086987037,-0.40900926546355226,0.07416256487856827,0.00946601080333252,false,8126,1200.510638141
4,1,0,1000,4,-0.40933427274240547,-0.4124866315267068,-0.4088908163793909,0.05597157245482795,0.008746277488111014,false,7922,1200.451620518
8,8,0,1000,8,-0.40909832220531833,-0.41240482702499265,-0.4086739536483453,0.08970198035747133,0.009144447255967697,false,8049,1200.511678471
4,1,4,2000,8,-0.4458704345448498,-0.4122069813943392,-0.445375582614896,0.02127293594766892,-0.08026087997027671,false,7996,1200.454062052
4,8,0,2000,1,-0.4100265001651159,-0.412462432190905,-0.4096065069406512,0.13787930814894694,0.0070385926957436794,false,7993,1200.406586599
4,-8,8,1000,8,-0.40748359391094885,-0.41235546107731796,-0.4070769276825528,0.03076399964820436,0.012981895505767338,false,7960,1200.525919999
1,-8,0,1000,1,-0.41355313435454505,-0.4126736723334041,-0.4131680716814147,0.03998079757449391,-0.0009776555802491274,false,8050,1200.426903017
8,-8,4,1000,8,-0.40781473913108734,-0.4128457621104139,-0.40741390809931793,0.03314351462201856,0.013281537026145067,false,7629,1200.525535725
1,8,4,2000,4,-0.4067406300353121,-0.41218110766622534,-0.40634684606917215,0.13895500035044633,0.014211049600150745,false,7792,1200.412902071
1,-8,4,1000,4,-0.4091320581256366,-0.41205678029504683,-0.4087559642525437,0.035435224208608965,0.008143226981527654,false,7915,1200.408709546
8,1,4,2000,4,-0.4067498589543385,-0.41262471534561074,-0.4063170756104507,0.048268489877385065,0.015415640063190645,false,8103,1200.237483598
4,8,0,10,4,-0.41120205069047855,-0.41252413040933333,-0.4107876858334838,0.03442524495872268,0.0044393434359202635,false,8077,1200.561914454
4,8,0,1000,4,-0.4096820573398049,-0.4125104321914939,-0.40926364436004037,0.1326190109993646,0.007982747105474364,false,7836,1200.50599278
1,1,8,10,1,-0.40875075399063027,-0.41240988081753843,-0.4083055313492378,0.01797415059204568,0.010136704420143715,false,8035,1200.528175964
4,-8,8,2000,8,-0.4409307588864275,-0.4125818824141284,-0.44048421833738766,0.019232280978569414,-0.06751702725285351,false,7747,1200.456710913
1,-8,8,2000,8,-0.4351986975843867,-0.4125457725585485,-0.4348022251355366,0.016125329437695582,-0.05379839026333616,false,7836,1200.517860926
1,8,8,2000,4,-0.40689382271554336,-0.41266059387288684,-0.40654354293876066,0.1265962459311391,0.014955055584452995,false,7667,1200.514742397
1,8,0,1000,8,-0.40999756420818595,-0.4123345079390905,-0.4095699136924623,0.13562860257590736,0.006857599778431711,false,7807,1200.559010643
8,1,8,2000,4,-0.4065773250599073,-0.4127861343356946,-0.40618482547305507,0.04357509255696299,0.016132670273015695,false,7812,1200.594794077
8,-8,0,10,4,-0.41373291539637536,-0.41283594278652225,-0.41331100324064596,0.028333436896840914,-0.0008902612506386595,false,8188,1200.432006959
1,1,8,1000,4,-0.4063861424688372,-0.41254800073294484,-0.4059707468520979,0.04960926444355865,0.016112088955883893,false,7816,1200.602712742
4,1,0,10,4,-0.4111734431739484,-0.4125193008121034,-0.4107534690428731,0.024826516860675784,0.004501812125476103,false,7932,1200.557536773
1,-8,0,2000,4,-0.4128465404221188,-0.4124347702826904,-0.41244875760092975,0.041322369414562105,0.0001730882245386819,false,7952,1200.578118816
8,-8,4,10,4,-0.41068806263000723,-0.41208605374456886,-0.4103151407142418,0.01979445943584221,0.004559087101897699,false,8094,1200.501709525
4,8,4,10,4,-0.40839237233701575,-0.41210579548109755,-0.4080100060918268,0.026205255776508247,0.010046377512055428,false,7918,1200.658002171
1,8,4,10,8,-0.40873984076859676,-0.4122027756278018,-0.4083272473396617,0.023159002581892425,0.009480602793607526,false,8029,1200.548060075
8,1,4,10,4,-0.408816381323591,-0.41224091077003894,-0.4084100848331716,0.022651864796413877,0.009597342138538635,false,8148,1200.664680158
4,1,8,10,8,-0.4083775954949671,-0.41238066888718783,-0.4079601608488387,0.021861594016642467,0.010795323590895491,false,8054,1200.490923177
4,1,8,1000,8,-0.4061097575342681,-0.41217550577536094,-0.4056430749420555,0.02807920397471579,0.015936074978770868,false,7772,1200.406494635
1,-8,8,10,8,-0.41164345016003406,-0.4120939487004787,-0.41127939087339377,0.025527461611485114,0.0022168306330418636,false,7614,1200.499672793
1,1,8,2000,8,-0.44381388919279385,-0.4122528801949643,-0.4433913869438566,0.020051672285528448,-0.07543612893862325,false,7840,1200.570514221
1,8,4,1000,1,-0.4068194305935506,-0.41225053384174004,-0.40640620032309155,0.11675855610672226,0.01416185171233272,false,7625,1200.530135925
4,8,4,10,8,-0.40867107536106856,-0.4124994889091934,-0.40827855698364474,0.022605234085953146,0.010494397441595372,false,7853,1200.407583001
8,1,4,10,8,-0.40869271299030224,-0.4120102923513818,-0.4082735896251698,0.023342600424108403,0.009393841784370896,false,7745,1200.489276055
8,-8,0,10,1,-0.4135987760452165,-0.41277582040273025,-0.41319718172819675,0.0322662293719879,-0.0008249188763886175,false,7743,1200.430369691
8,-8,0,2000,8,-0.4421226499770278,-0.41219430897738146,-0.4416948446898029,0.023132761731329554,-0.07129721719162488,false,7890,1200.397249077
8,-8,0,2000,1,-0.41103495996818196,-0.4123426460984615,-0.41066039233252877,0.05653222161198732,0.004241108990751149,false,7994,1200.764539996
1,-8,8,2000,4,-0.40909836691331186,-0.4129486552850038,-0.40865383756992185,0.03499307078707998,0.010602720244611908,false,7980,1200.522590859
8,-8,0,1000,4,-0.4115080324237575,-0.41243755002335386,-0.4111138150076709,0.05281442199361879,0.0031566498276992317,false,8027,1200.489330248
4,1,0,10,4,-0.4107727259211941,-0.4122079556107529,-0.4104669492798157,0.02574814162406476,0.0045086108934249925,false,8234,1200.435295045
8,8,8,2000,1,-0.40689468272031754,-0.4126034379591144,-0.40651017942421674,0.09397656626755997,0.01477500516495099,false,7812,1200.614745106
1,-8,4,1000,8,-0.40975372025052637,-0.41294533317014814,-0.40935561491699113,0.034613906302738064,0.008940735673244013,false,7987,1200.541174761
1,-8,4,10,1,-0.4122426757167475,-0.41263015351558013,-0.41187097463908534,0.024057439669203838,0.001906462799679648,false,8331,1200.556438144
4,8,0,10,1,-0.41120695352422315,-0.4125868169519984,-0.4108516610502753,0.05135334725135346,0.004433446412564261,false,8460,1200.542198259
4,-8,4,10,1,-0.4105447342758668,-0.4124394453388964,-0.4101546064063626,0.019958852125008072,0.0057524168080693855,false,8280,1200.6076032
1,-8,8,1000,8,-0.40882805984238196,-0.4126443959178378,-0.40842185695363387,0.03434172977490626,0.010319186422770257,false,8012,1200.524104141
4,8,8,2000,4,-0.40695411387076197,-0.4121817248184128,-0.40648172292658735,0.12657116482283204,0.01395533146196807,false,8096,1200.859993826
1,8,8,1000,4,-0.4066514226183692,-0.41226777837252443,-0.4062163161899945,0.1312287181123108,0.014795135144777278,false,8175,1200.538716806
8,1,8,10,4,-0.40883905992452124,-0.41275026385711044,-0.40845780962717915,0.021946452599330958,0.010625228338966092,false,7948,1200.431877226
4,8,0,10,8,-0.4110665892141202,-0.41209818813311033,-0.41072407394299515,0.0334249779226019,0.0036796789188196155,false,8082,1200.464057684
4,8,8,10,8,-0.40836084213016216,-0.4119989679964609,-0.4079755124517892,0.02303634159659627,0.009983458127131669,false,8263,1200.451109795
8,8,8,2000,4,-0.40705137170431477,-0.4126671893904239,-0.4066138149141984,0.08114442226499984,0.014704354397789304,false,8007,1200.418211288
4,-8,8,10,4,-0.41007857326514596,-0.4122629572845766,-0.4097511720751848,0.019514611637150715,0.0063311909100638485,false,8117,1200.517411786
4,1,0,1000,4,-0.4088627114196608,-0.4120488364065656,-0.4084330415055994,0.058812684473286386,0.008893098005103918,false,8034,1200.458918023
4,1,0,2000,4,-0.40970963147975475,-0.41265028970710027,-0.40927245139311874,0.0675871425072326,0.008266297339822063,false,7975,1200.438600784
4,8,8,2000,8,-0.438516171663485,-0.41240229949559387,-0.4380709041093343,0.01668415673322403,-0.062162028273042264,false,7929,1200.475751756
8,-8,8,10,8,-0.41034038612975815,-0.4122484544485565,-0.40999540880311974,0.02104712657094562,0.0056583858875583004,false,8061,1200.471119123
1,8,0,1000,1,-0.40985630719894967,-0.41269935758658854,-0.40942380106038445,0.13274168814567633,0.008048829559265868,false,7808,1200.589183927
4,8,8,1000,8,-0.4069392031796951,-0.4125868368623774,-0.40656196453780913,0.12356667736825395,0.014627180587642237,false,8015,1200.686637539
4,8,8,2000,4,-0.4072651720545074,-0.4121712835445789,-0.40680023132447996,0.14122873183892348,0.013045847412533928,false,7826,1200.44860709
4,8,8,2000,1,-0.4073690102072902,-0.4125177577848455,-0.4069261929656948,0.12215087032949216,0.013620386075737621,false,7973,1200.418852565
1,-8,0,10,8,-0.4152470472264205,-0.4125667284967861,-0.4148533232512561,0.03286049576504119,-0.005388497574862142,false,7996,1200.626176838
4,-8,8,2000,8,-0.4388810156763042,-0.4123970413232284,-0.4384581761079579,0.0177535817055246,-0.06297096440911241,false,7737,1200.509105972
8,-8,4,2000,4,-0.4080112980760361,-0.41252056390013503,-0.4076227253803278,0.049308382395077864,0.011936584539500058,false,7861,1200.488466452
8,8,0,10,1,-0.4117845809302308,-0.41266518074649655,-0.41141480882784115,0.04837318742793406,0.00319112187279532,false,8057,1200.515426372
4,8,4,1000,8,-0.407245577583762,-0.4129570676426189,-0.4068008975555813,0.11251189222189693,0.015057529958596706,false,7826,1200.554181357
4,1,8,10,8,-0.4083255058927576,-0.41229783221473687,-0.40794366923522146,0.021411543476276763,0.010822578322442102,false,8008,1200.53883299
4,8,8,2000,1,-0.40708232606094386,-0.4125917759750366,-0.406606813817972,0.1326223245689782,0.01451571458671933,false,7971,1200.47537323
8,-8,8,2000,1,-0.4076376326148638,-0.41204414815017937,-0.40725949047653326,0.03777183605955772,0.011768490835736542,false,7779,1200.556389289
4,-8,0,1000,4,-0.41073574882292135,-0.41237339114836663,-0.4103179348609782,0.03621517447227335,0.00511914537351407,false,7934,1200.490160376
4,1,4,1000,8,-0.40662530377917366,-0.4130729816646564,-0.4061855431579281,0.027604381755108397,0.01674339964604343,false,8027,1200.586677937
8,-8,0,1000,8,-0.411754171654508,-0.4128560220003178,-0.41138741897024966,0.062194606759575076,0.0037198410316799857,false,7627,1200.589225804
1,8,4,10,1,-0.4090627043746147,-0.41263387403261165,-0.4086774772327931,0.037319922863352076,0.009802902444265491,false,7899,1200.652103406
8,8,8,2000,1,-0.4071141681853374,-0.4125045243459375,-0.40669412623869855,0.10292963250063357,0.01419878089345933,false,7778,1200.494267918
4,-8,8,2000,8,-0.43407743962743456,-0.41207352085651394,-0.4336466088974598,0.014942621927629402,-0.05218279243921827,false,7832,1200.576517266
4,8,8,1000,1,-0.4066996033785638,-0.41273093492399565,-0.40629511835490345,0.07473882512442366,0.01553974967551235,false,7762,1200.487288588
4,-8,4,10,4,-0.41021738407075165,-0.412153303737685,-0.40984445566576455,0.023142458697833275,0.005737181876941671,false,7979,1200.647088552
4,1,8,1000,1,-0.4061549160929581,-0.4122533524124738,-0.4057293323208896,0.03997370690873572,0.015950329246051272,false,7416,1200.474725795
8,-8,4,1000,8,-0.407704475005341,-0.4127279983421836,-0.4073186113889018,0.03291002079569604,0.013166508346591272,false,7809,1200.554365693
4,-8,0,1000,8,-0.41035725848178534,-0.41222395660363914,-0.40987788592560803,0.036940049372866185,0.005755956798180479,false,7639,1200.474076717
4,-8,8,10,1,-0.4102869877040497,-0.41202380488025414,-0.4098539018834284,0.019672446230543733,0.005470836837031486,false,7835,1200.457453595
8,-8,8,10,1,-0.4108846587764412,-0.41250402611588244,-0.4105047636210295,0.02105235765274442,0.00508925627915335,false,7696,1200.610777563
8,8,0,10,8,-0.4112072055657237,-0.41246216979160194,-0.4108102751760429,0.0365407669947974,0.004307474162478933,false,7701,1200.437107618
4,8,8,2000,8,-0.4456896430318829,-0.412275549119537,-0.4452025308558332,0.021106748350756644,-0.0796558133714036,false,7870,1200.474324688
4,1,4,10,4,-0.40862627990836997,-0.4125073962169517,-0.40827081133272075,0.025094187512216065,0.010483839050825231,false,8280,1200.457625616
8,1,8,2000,1,-0.4060935226603472,-0.4121043675519139,-0.4056387988714152,0.0383563680052424,0.015863632933515028,false,8059,1200.505771495
8,1,0,1000,1,-0.41003110533776616,-0.41253008238376054,-0.409544459703451,0.07170988765715634,0.007349900598205445,false,8126,1200.751549822
8,1,0,10,4,-0.4111912060335323,-0.41208924684820936,-0.41083795087048125,0.026997910719836364,0.003293896257058518,false,8194,1200.697082312
1,1,8,1000,4,-0.40644734825360734,-0.41253530052987886,-0.4059991981970024,0.0737236517894035,0.015861286022050194,false,7867,1200.410579596
4,-8,4,2000,4,-0.4081123014535212,-0.4127994898625423,-0.40770188125727075,0.0316623480118508,0.012580098694541011,false,8110,1200.485755188
8,1,4,2000,8,-0.44090145342093795,-0.4122085147233498,-0.44046974743716677,0.01816381028276272,-0.06829728694179128,false,8019,1200.517746793
1,8,0,2000,4,-0.40944024247213867,-0.41246272472527135,-0.40897410771746084,0.1257642562163371,0.00858779471211877,false,8193,1200.621645611
8,8,4,2000,4,-0.40664232089559565,-0.41265867025168407,-0.4061916975082272,0.07218696876164951,0.015649158742202362,false,8112,1200.704139646
8,-8,0,1000,1,-0.4119777130135425,-0.41277060600071347,-0.4115700754624843,0.053360236677440366,0.002926303939007853,false,7643,1200.513906109
1,1,0,10,8,-0.41112059454022426,-0.41254100656397497,-0.41074941269447995,0.02389441043553791,0.004543772475991212,false,8336,1200.677772559
1,-8,0,2000,4,-0.4124535735971651,-0.41249306942892466,-0.412110814717579,0.04054829451403871,0.0010581065027547628,false,8033,1200.589034898
1,-8,8,10,1,-0.41260669065199435,-0.4126519603591529,-0.412215562027852,0.023263990983936448,0.001252322099043529,false,8112,1200.554633782
8,1,8,10,8,-0.40853984699458185,-0.4125714186456454,-0.40814121966178585,0.022753405157558235,0.01093906981411443,false,8449,1200.615688548
4,-8,4,1000,8,-0.40776142867989756,-0.4125410941607783,-0.40742044835173546,0.031268166204014895,0.012545438234495089,false,7855,1200.492672524
8,1,8,2000,8,-0.43135996163628054,-0.411958609542576,-0.43090770541491247,0.012395945697984655,-0.045725519794957224,false,7927,1200.615151139
1,1,8,1000,1,-0.4059168741935305,-0.41221749269041247,-0.4055051771866356,0.03573450290452587,0.016384305099390123,false,8077,1200.455266602
1,8,4,2000,1,-0.40724804421914856,-0.41246462213238844,-0.4068063950998207,0.12590247906419244,0.01380186342554004,false,7994,1200.509296057
4,-8,0,2000,4,-0.4106594790258949,-0.4125975470184866,-0.41021746856754493,0.038566443881523,0.005730883124176636,false,7810,1200.467796142
1,8,0,1000,4,-0.4092168537825544,-0.41231987697840516,-0.4088761852319185,0.12609857685556075,0.0084982248739605,false,7786,1200.485190273
4,8,4,2000,4,-0.4072017783995427,-0.4122351937155905,-0.4067948006931611,0.12448436823366299,0.013264497187660894,false,7885,1200.617810264
1,-8,4,2000,4,-0.40878802676631626,-0.41243304058055097,-0.4083150460050116,0.035697138673357796,0.010089031890961702,false,7830,1200.599569991
1,-8,0,2000,1,-0.4126119654151174,-0.41238709410653346,-0.4122557627628331,0.04444176112633278,0.0005054088189880446,false,8032,1200.419150213
1,8,0,1000,1,-0.4099633489205173,-0.41248863472845343,-0.40959289803043086,0.13473283360120544,0.007152565210108758,false,8052,1200.438280555
1,-8,4,1000,1,-0.40922865058752333,-0.4122892341892479,-0.40877936799410974,0.036293096853525934,0.008593812225358845,false,7748,1200.637102363
1,8,4,2000,8,-0.4391673329798736,-0.41261310609828755,-0.43874073839199185,0.016936344981124153,-0.06306402958422719,false,8045,1200.64250888
1,8,4,2000,8,-0.4440694257029542,-0.41201835135713155,-0.4436090435274901,0.02027153685827209,-0.07647880492242076,false,7798,1200.630531529
4,8,8,1000,4,-0.407289110043519,-0.41247856720434933,-0.4068475431412003,0.11603778666601328,0.013703960344384107,false,7808,1200.464679666
1,-8,4,2000,8,-0.4467513982934061,-0.41252531824639543,-0.4463100363075151,0.024340117287846044,-0.08179745371975913,false,7853,1200.456166936
8,8,0,1000,8,-0.4097392174069384,-0.41225904342041,-0.40932034871222206,0.10128772237807436,0.007229011735310865,false,7802,1200.548302709
1,1,4,1000,1,-0.405767279007666,-0.41224138275060784,-0.40533783442743193,0.03826860451785321,0.01682645746490267,false,8032,1200.588903113
1,-8,0,1000,4,-0.41262877217927496,-0.4124487915587499,-0.4121971689480776,0.040069677937115855,0.0007710617153234126,false,7792,1200.498223145
8,-8,0,10,1,-0.41331019459488744,-0.4124301912672095,-0.41296381610119276,0.031244496688080686,-0.0010484329021863358,false,8029,1200.582485003
1,8,4,1000,4,-0.40711166730394077,-0.41244593983121586,-0.40667736941366894,0.1189121118889485,0.014099171156739393,false,7958,1200.528010102
4,1,0,2000,8,-0.44663995084432273,-0.4125844636447669,-0.4462277837671438,0.02340295695821264,-0.08132619360976827,false,7722,1200.631806284
1,8,8,1000,8,-0.4070182583067857,-0.4125553132675267,-0.40657701895293463,0.14467016300369515,0.014547750759027549,false,7941,1200.562962586
1,1,0,1000,4,-0.4092022685070533,-0.41256223104417666,-0.40879402766484013,0.06054166427773823,0.00921875431362398,false,7860,1200.495120627
8,-8,8,10,8,-0.41076167243484235,-0.4124798757870474,-0.41037905802147573,0.021553783182100144,0.005256313494045508,false,7975,1200.426058928
4,-8,4,2000,1,-0.4079707615598639,-0.41262679076643394,-0.407505062219737,0.0337462512740639,0.012377834730804588,false,7706,1200.45786825
8,8,4,2000,1,-0.40649255210471724,-0.4122220813213171,-0.406129670989385,0.07274490061534726,0.014863585779289383,false,7881,1200.497333075
1,-8,0,1000,4,-0.4128468966066338,-0.41264267589361897,-0.4124372037113489,0.04090931957944132,0.0006676990857690479,false,7756,1200.440282392
8,8,8,10,8,-0.4082774548159509,-0.4120821392158843,-0.40788880342624234,0.026600691061889538,0.010321640818838688,false,8001,1200.508581702
1,-8,4,10,8,-0.41226356136421405,-0.4122487026050556,-0.41184900341349334,0.0249511498552215,0.001119544782250795,false,7885,1200.447527346
8,8,0,1000,4,-0.4093307165749454,-0.41260616394038657,-0.4089382202523463,0.08629930712214696,0.008988398301584889,false,7423,1200.43904705
1,-8,4,10,1,-0.41217923889610825,-0.41231380201653517,-0.411800079737521,0.02325547212694212,0.0014574203484940434,false,7838,1200.48047471
1,-8,8,1000,4,-0.40907842384337045,-0.41285464605170497,-0.4086534207842423,0.03398839486548692,0.01034729207173437,false,7470,1200.453052102
4,1,4,1000,1,-0.40684358493151024,-0.4124823818740372,-0.40638393203294687,0.03403045685344553,0.014817768452135815,false,7511,1200.521819027
1,1,4,10,4,-0.40879017880355656,-0.41262342113824385,-0.40840214838496736,0.017466350902564782,0.010506802275977487,false,8185,1200.394843671
4,1,0,2000,4,-0.40914632745586466,-0.4125084912501648,-0.4087248430785038,0.06971987948389817,0.009310156715384104,false,8058,1200.57156112
4,-8,0,10,4,-0.4133946454140936,-0.4120809578343036,-0.41296453883126,0.027599177122674044,-0.00195659943419902,false,8216,1200.51493125
8,8,4,10,8,-0.40853589996531675,-0.4124093776831133,-0.4081815979844815,0.02646365031784575,0.010526780416414463,false,8255,1200.480941504
8,1,0,2000,1,-0.4097073208384931,-0.4124696492278888,-0.40929902979710864,0.09228150389719249,0.007802280524000593,false,7970,1200.496052984
